"threshold_sd","threshold_days","moving_average_days","majorLossThresh","bic"
2,7,20,3,-97.909338120088
2.1,7,20,3,-202.480635619794
2.2,7,20,3,-231.702578748856
2.3,7,20,3,-295.479234274694
2.4,7,20,3,-380.859653508192
2.5,7,20,3,-377.209087032179
2.6,7,20,3,-476.111791567094
2.7,7,20,3,-637.665306345958
2.8,7,20,3,-641.40750340465
2.9,7,20,3,-635.094897554491
3,7,20,3,-742.799041029773
3.1,7,20,3,-892.838608961678
3.2,7,20,3,Inf
3.3,7,20,3,Inf
3.4,7,20,3,Inf
3.5,7,20,3,Inf
3.6,7,20,3,Inf
3.7,7,20,3,Inf
3.8,7,20,3,Inf
3.9,7,20,3,Inf
4,7,20,3,Inf
2,8,20,3,-93.2429268300727
2.1,8,20,3,-200.95581106253
2.2,8,20,3,-230.097617653905
2.3,8,20,3,-296.772730149253
2.4,8,20,3,-378.848930908004
2.5,8,20,3,-378.848930908004
2.6,8,20,3,-471.336037958513
2.7,8,20,3,-637.095144536484
2.8,8,20,3,-636.283494682278
2.9,8,20,3,-630.780996759813
3,8,20,3,-743.547458471425
3.1,8,20,3,-888.31678381554
3.2,8,20,3,Inf
3.3,8,20,3,Inf
3.4,8,20,3,Inf
3.5,8,20,3,Inf
3.6,8,20,3,Inf
3.7,8,20,3,Inf
3.8,8,20,3,Inf
3.9,8,20,3,Inf
4,8,20,3,Inf
2,9,20,3,-96.3540996655334
2.1,9,20,3,-191.979363349621
2.2,9,20,3,-228.495326020804
2.3,9,20,3,-294.987952247832
2.4,9,20,3,-376.840876149371
2.5,9,20,3,-376.840876149371
2.6,9,20,3,-480.319074704052
2.7,9,20,3,-633.412302556266
2.8,9,20,3,-631.722907604866
2.9,9,20,3,-630.979762244335
3,9,20,3,-740.558374247223
3.1,9,20,3,-888.159103043461
3.2,9,20,3,Inf
3.3,9,20,3,Inf
3.4,9,20,3,Inf
3.5,9,20,3,Inf
3.6,9,20,3,Inf
3.7,9,20,3,Inf
3.8,9,20,3,Inf
3.9,9,20,3,Inf
4,9,20,3,Inf
2,10,20,3,-95.2850383035973
2.1,10,20,3,-191.833897920134
2.2,10,20,3,-223.119048441233
2.3,10,20,3,-293.205850056161
2.4,10,20,3,-374.83549637196
2.5,10,20,3,-374.83549637196
2.6,10,20,3,-477.359230827548
2.7,10,20,3,-621.575107921062
2.8,10,20,3,-631.777363638704
2.9,10,20,3,-627.7117903447
3,10,20,3,-737.571963919392
3.1,10,20,3,-888.614667445952
3.2,10,20,3,Inf
3.3,10,20,3,Inf
3.4,10,20,3,Inf
3.5,10,20,3,Inf
3.6,10,20,3,Inf
3.7,10,20,3,Inf
3.8,10,20,3,Inf
3.9,10,20,3,Inf
4,10,20,3,Inf
2,11,20,3,-88.4498430738213
2.1,11,20,3,-189.592781562912
2.2,11,20,3,-221.378674987524
2.3,11,20,3,-287.512928880074
2.4,11,20,3,-372.832798753776
2.5,11,20,3,-372.832798753776
2.6,11,20,3,-474.530965856947
2.7,11,20,3,-618.568483716281
2.8,11,20,3,-628.19305693962
2.9,11,20,3,-624.547607685929
3,11,20,3,-734.588234657092
3.1,11,20,3,-885.225455006569
3.2,11,20,3,Inf
3.3,11,20,3,Inf
3.4,11,20,3,Inf
3.5,11,20,3,Inf
3.6,11,20,3,Inf
3.7,11,20,3,Inf
3.8,11,20,3,Inf
3.9,11,20,3,Inf
4,11,20,3,Inf
2,12,20,3,-92.4726781140041
2.1,12,20,3,-188.124290950025
2.2,12,20,3,-223.704539615224
2.3,12,20,3,-289.649701576744
2.4,12,20,3,-370.832790511465
2.5,12,20,3,-370.832790511465
2.6,12,20,3,-472.29779709521
2.7,12,20,3,-615.610561933266
2.8,12,20,3,-616.819007482345
2.9,12,20,3,-621.464074585511
3,12,20,3,-731.607193668033
3.1,12,20,3,-881.83893074288
3.2,12,20,3,Inf
3.3,12,20,3,Inf
3.4,12,20,3,Inf
3.5,12,20,3,Inf
3.6,12,20,3,Inf
3.7,12,20,3,Inf
3.8,12,20,3,Inf
3.9,12,20,3,Inf
4,12,20,3,Inf
2,13,20,3,-89.0781931064471
2.1,13,20,3,-190.191710398076
2.2,13,20,3,-218.27287909941
2.3,13,20,3,-275.316990919816
2.4,13,20,3,-360.709606652914
2.5,13,20,3,-368.835478900632
2.6,13,20,3,-466.983395819084
2.7,13,20,3,-612.6187111693
2.8,13,20,3,-613.717844900067
2.9,13,20,3,-622.620615830956
3,13,20,3,-728.628848198785
3.1,13,20,3,-878.455101900662
3.2,13,20,3,Inf
3.3,13,20,3,Inf
3.4,13,20,3,Inf
3.5,13,20,3,Inf
3.6,13,20,3,Inf
3.7,13,20,3,Inf
3.8,13,20,3,Inf
3.9,13,20,3,Inf
4,13,20,3,Inf
2,14,20,3,-88.4975344629442
2.1,14,20,3,-185.791287730607
2.2,14,20,3,-213.5509514025
2.3,14,20,3,-286.104342649345
2.4,14,20,3,-359.233533285137
2.5,14,20,3,-366.840871216156
2.6,14,20,3,-464.499550812022
2.7,14,20,3,-609.661025401106
2.8,14,20,3,-610.66496649079
2.9,14,20,3,-619.93268108791
3,14,20,3,-725.653205535093
3.1,14,20,3,-875.073975764859
3.2,14,20,3,Inf
3.3,14,20,3,Inf
3.4,14,20,3,Inf
3.5,14,20,3,Inf
3.6,14,20,3,Inf
3.7,14,20,3,Inf
3.8,14,20,3,Inf
3.9,14,20,3,Inf
4,14,20,3,Inf
2,3,21,3,-156.01806161195
2.1,3,21,3,-181.33388209628
2.2,3,21,3,-238.148976017005
2.3,3,21,3,-270.356282264822
2.4,3,21,3,-344.958719543467
2.5,3,21,3,-386.120659158444
2.6,3,21,3,-562.910502306527
2.7,3,21,3,-562.910502306527
2.8,3,21,3,-638.995631190121
2.9,3,21,3,-646.442163797695
3,3,21,3,-752.621463193631
3.1,3,21,3,-758.144207522816
3.2,3,21,3,Inf
3.3,3,21,3,Inf
3.4,3,21,3,Inf
3.5,3,21,3,Inf
3.6,3,21,3,Inf
3.7,3,21,3,Inf
3.8,3,21,3,Inf
3.9,3,21,3,Inf
4,3,21,3,Inf
2,4,21,3,-154.62593614847
2.1,4,21,3,-179.872656102127
2.2,4,21,3,-236.533407845663
2.3,4,21,3,-268.653618709972
2.4,4,21,3,-339.674145618068
2.5,4,21,3,-381.098966267266
2.6,4,21,3,-554.812406162879
2.7,4,21,3,-561.612372840298
2.8,4,21,3,-651.793382397555
2.9,4,21,3,-646.584331011465
3,4,21,3,-751.36843795409
3.1,4,21,3,-754.483245172166
3.2,4,21,3,Inf
3.3,4,21,3,Inf
3.4,4,21,3,Inf
3.5,4,21,3,Inf
3.6,4,21,3,Inf
3.7,4,21,3,Inf
3.8,4,21,3,Inf
3.9,4,21,3,Inf
4,4,21,3,Inf
2,5,21,3,-145.118689754902
2.1,5,21,3,-175.286249109832
2.2,5,21,3,-227.210466859834
2.3,5,21,3,-266.953595927755
2.4,5,21,3,-341.154401147947
2.5,5,21,3,-381.447116960102
2.6,5,21,3,-553.760762408281
2.7,5,21,3,-555.916197355419
2.8,5,21,3,-647.56687623075
2.9,5,21,3,-644.793320668227
3,5,21,3,-746.295804458277
3.1,5,21,3,-748.738379771374
3.2,5,21,3,Inf
3.3,5,21,3,Inf
3.4,5,21,3,Inf
3.5,5,21,3,Inf
3.6,5,21,3,Inf
3.7,5,21,3,Inf
3.8,5,21,3,Inf
3.9,5,21,3,Inf
4,5,21,3,Inf
2,6,21,3,-144.570103514842
2.1,6,21,3,-166.437462582424
2.2,6,21,3,-222.257168373309
2.3,6,21,3,-256.641941189145
2.4,6,21,3,-338.845215586053
2.5,6,21,3,-379.718424003298
2.6,6,21,3,-559.316891270119
2.7,6,21,3,-557.212838028703
2.8,6,21,3,-640.940648600419
2.9,6,21,3,-640.541580681021
3,6,21,3,-746.285879745133
3.1,6,21,3,-743.692582900587
3.2,6,21,3,Inf
3.3,6,21,3,Inf
3.4,6,21,3,Inf
3.5,6,21,3,Inf
3.6,6,21,3,Inf
3.7,6,21,3,Inf
3.8,6,21,3,Inf
3.9,6,21,3,Inf
4,6,21,3,Inf
2,7,21,3,-147.267381369035
2.1,7,21,3,-173.615768776059
2.2,7,21,3,-231.702578748856
2.3,7,21,3,-260.291460386214
2.4,7,21,3,-335.42661479244
2.5,7,21,3,-364.920284749252
2.6,7,21,3,-545.184114802332
2.7,7,21,3,-550.338263797595
2.8,7,21,3,-644.062990662137
2.9,7,21,3,-636.439947444857
3,7,21,3,-753.09578523031
3.1,7,21,3,-743.744708898966
3.2,7,21,3,Inf
3.3,7,21,3,Inf
3.4,7,21,3,Inf
3.5,7,21,3,Inf
3.6,7,21,3,Inf
3.7,7,21,3,Inf
3.8,7,21,3,Inf
3.9,7,21,3,Inf
4,7,21,3,Inf
2,8,21,3,-149.083933250732
2.1,8,21,3,-170.910556639567
2.2,8,21,3,-230.097617653905
2.3,8,21,3,-261.86944238728
2.4,8,21,3,-332.427652738303
2.5,8,21,3,-378.848930908004
2.6,8,21,3,-539.998781162924
2.7,8,21,3,-549.36068052854
2.8,8,21,3,-638.220675885489
2.9,8,21,3,-631.736765699128
3,8,21,3,-748.453304325646
3.1,8,21,3,-740.283284553578
3.2,8,21,3,Inf
3.3,8,21,3,Inf
3.4,8,21,3,Inf
3.5,8,21,3,Inf
3.6,8,21,3,Inf
3.7,8,21,3,Inf
3.8,8,21,3,Inf
3.9,8,21,3,Inf
4,8,21,3,Inf
2,9,21,3,-143.915186211903
2.1,9,21,3,-169.626115458906
2.2,9,21,3,-224.787145533439
2.3,9,21,3,-260.180053053303
2.4,9,21,3,-325.997123112245
2.5,9,21,3,-376.840876149371
2.6,9,21,3,-548.217283442282
2.7,9,21,3,-545.160007572851
2.8,9,21,3,-633.196215870394
2.9,9,21,3,-627.569348586026
3,9,21,3,-744.134589800281
3.1,9,21,3,-736.913479009432
3.2,9,21,3,Inf
3.3,9,21,3,Inf
3.4,9,21,3,Inf
3.5,9,21,3,Inf
3.6,9,21,3,Inf
3.7,9,21,3,Inf
3.8,9,21,3,Inf
3.9,9,21,3,Inf
4,9,21,3,Inf
2,10,21,3,-143.161214735996
2.1,10,21,3,-167.729768624886
2.2,10,21,3,-223.18238712696
2.3,10,21,3,-258.493339859196
2.4,10,21,3,-331.690050995768
2.5,10,21,3,-374.83549637196
2.6,10,21,3,-545.130083311345
2.7,10,21,3,-545.725034932693
2.8,10,21,3,-628.707107205294
2.9,10,21,3,-627.7117903447
3,10,21,3,-740.054665414182
3.1,10,21,3,-737.571963919392
3.2,10,21,3,Inf
3.3,10,21,3,Inf
3.4,10,21,3,Inf
3.5,10,21,3,Inf
3.6,10,21,3,Inf
3.7,10,21,3,Inf
3.8,10,21,3,Inf
3.9,10,21,3,Inf
4,10,21,3,Inf
2,11,21,3,-142.486557142506
2.1,11,21,3,-166.741694664741
2.2,11,21,3,-225.298779790595
2.3,11,21,3,-249.033951154517
2.4,11,21,3,-329.805199870548
2.5,11,21,3,-372.832798753776
2.6,11,21,3,-542.146014886604
2.7,11,21,3,-542.642331465879
2.8,11,21,3,-620.272215841941
2.9,11,21,3,-624.547607685929
3,11,21,3,-736.156129991795
3.1,11,21,3,-734.588234657092
3.2,11,21,3,Inf
3.3,11,21,3,Inf
3.4,11,21,3,Inf
3.5,11,21,3,Inf
3.6,11,21,3,Inf
3.7,11,21,3,Inf
3.8,11,21,3,Inf
3.9,11,21,3,Inf
4,11,21,3,Inf
2,12,21,3,-141.819551003024
2.1,12,21,3,-162.189804625349
2.2,12,21,3,-220.254332092863
2.3,12,21,3,-247.940044762279
2.4,12,21,3,-327.923038469399
2.5,12,21,3,-370.832790511465
2.6,12,21,3,-539.244440549164
2.7,12,21,3,-539.662531211203
2.8,12,21,3,-616.996686561172
2.9,12,21,3,-621.464074585511
3,12,21,3,-732.398812776297
3.1,12,21,3,-731.607193668033
3.2,12,21,3,Inf
3.3,12,21,3,Inf
3.4,12,21,3,Inf
3.5,12,21,3,Inf
3.6,12,21,3,Inf
3.7,12,21,3,Inf
3.8,12,21,3,Inf
3.9,12,21,3,Inf
4,12,21,3,Inf
2,13,21,3,-141.231433429659
2.1,13,21,3,-165.19841763929
2.2,13,21,3,-219.209883807336
2.3,13,21,3,-246.915330272719
2.4,13,21,3,-322.298744349712
2.5,13,21,3,-368.835478900632
2.6,13,21,3,-539.864027130097
2.7,13,21,3,-540.558941768662
2.8,13,21,3,-613.866541520971
2.9,13,21,3,-622.620615830956
3,13,21,3,-728.906235028847
3.1,13,21,3,-728.628848198785
3.2,13,21,3,Inf
3.3,13,21,3,Inf
3.4,13,21,3,Inf
3.5,13,21,3,Inf
3.6,13,21,3,Inf
3.7,13,21,3,Inf
3.8,13,21,3,Inf
3.9,13,21,3,Inf
4,13,21,3,Inf
2,14,21,3,-134.532872468042
2.1,14,21,3,-162.360029049811
2.2,14,21,3,-220.524161491135
2.3,14,21,3,-248.138751429032
2.4,14,21,3,-324.166813912536
2.5,14,21,3,-366.840871216156
2.6,14,21,3,-536.770874538799
2.7,14,21,3,-537.37569248064
2.8,14,21,3,-610.790732556536
2.9,14,21,3,-619.93268108791
3,14,21,3,-725.469140218451
3.1,14,21,3,-725.653205535093
3.2,14,21,3,Inf
3.3,14,21,3,Inf
3.4,14,21,3,Inf
3.5,14,21,3,Inf
3.6,14,21,3,Inf
3.7,14,21,3,Inf
3.8,14,21,3,Inf
3.9,14,21,3,Inf
4,14,21,3,Inf
2,3,22,3,-132.406639134922
2.1,3,22,3,-238.148976017005
2.2,3,22,3,-270.356282264822
2.3,3,22,3,-305.736506533773
2.4,3,22,3,-305.736506533773
2.5,3,22,3,-341.174196576154
2.6,3,22,3,-433.255073194183
2.7,3,22,3,-563.063479762418
2.8,3,22,3,-563.063479762418
2.9,3,22,3,-642.834601378342
3,3,22,3,-744.558895859724
3.1,3,22,3,-755.797575108195
3.2,3,22,3,-921.2599615686
3.3,3,22,3,Inf
3.4,3,22,3,Inf
3.5,3,22,3,Inf
3.6,3,22,3,Inf
3.7,3,22,3,Inf
3.8,3,22,3,Inf
3.9,3,22,3,Inf
4,3,22,3,Inf
2,4,22,3,-131.079167906046
2.1,4,22,3,-236.533407845663
2.2,4,22,3,-268.653618709972
2.3,4,22,3,-303.938456510168
2.4,4,22,3,-300.221992381828
2.5,4,22,3,-340.728642673685
2.6,4,22,3,-429.672207109803
2.7,4,22,3,-547.130320306075
2.8,4,22,3,-560.762445153925
2.9,4,22,3,-655.230572839827
3,4,22,3,-750.286314613254
3.1,4,22,3,-749.633240280561
3.2,4,22,3,-913.45376709671
3.3,4,22,3,Inf
3.4,4,22,3,Inf
3.5,4,22,3,Inf
3.6,4,22,3,Inf
3.7,4,22,3,Inf
3.8,4,22,3,Inf
3.9,4,22,3,Inf
4,4,22,3,Inf
2,5,22,3,-126.049216914957
2.1,5,22,3,-234.920480902902
2.2,5,22,3,-266.953595927755
2.3,5,22,3,-302.143046846256
2.4,5,22,3,-302.143046846256
2.5,5,22,3,-337.449455637007
2.6,5,22,3,-434.610868220867
2.7,5,22,3,-552.423631224726
2.8,5,22,3,-558.234460473466
2.9,5,22,3,-647.56687623075
3,5,22,3,-745.439543909
3.1,5,22,3,-747.442460107291
3.2,5,22,3,-905.911927849041
3.3,5,22,3,Inf
3.4,5,22,3,Inf
3.5,5,22,3,Inf
3.6,5,22,3,Inf
3.7,5,22,3,Inf
3.8,5,22,3,Inf
3.9,5,22,3,Inf
4,5,22,3,Inf
2,6,22,3,-117.724068546513
2.1,6,22,3,-229.853273232408
2.2,6,22,3,-253.453817740082
2.3,6,22,3,-296.970538243695
2.4,6,22,3,-296.970538243695
2.5,6,22,3,-338.845215586053
2.6,6,22,3,-430.325026588959
2.7,6,22,3,-547.011524965847
2.8,6,22,3,-552.906390501365
2.9,6,22,3,-640.940648600419
3,6,22,3,-745.599723240702
3.1,6,22,3,-742.50294420998
3.2,6,22,3,-899.59606210661
3.3,6,22,3,Inf
3.4,6,22,3,Inf
3.5,6,22,3,Inf
3.6,6,22,3,Inf
3.7,6,22,3,Inf
3.8,6,22,3,Inf
3.9,6,22,3,Inf
4,6,22,3,Inf
2,7,22,3,-127.112643317658
2.1,7,22,3,-231.702578748856
2.2,7,22,3,-263.561500712025
2.3,7,22,3,-298.560176614831
2.4,7,22,3,-298.560176614831
2.5,7,22,3,-335.42661479244
2.6,7,22,3,-424.545362313033
2.7,7,22,3,-545.668339710932
2.8,7,22,3,-550.734671015548
2.9,7,22,3,-644.062990662137
3,7,22,3,-750.476005635555
3.1,7,22,3,-753.09578523031
3.2,7,22,3,-894.285354610977
3.3,7,22,3,Inf
3.4,7,22,3,Inf
3.5,7,22,3,Inf
3.6,7,22,3,Inf
3.7,7,22,3,Inf
3.8,7,22,3,Inf
3.9,7,22,3,Inf
4,7,22,3,Inf
2,8,22,3,-125.795788348687
2.1,8,22,3,-230.097617653905
2.2,8,22,3,-261.86944238728
2.3,8,22,3,-296.772730149253
2.4,8,22,3,-296.772730149253
2.5,8,22,3,-332.427652738303
2.6,8,22,3,-420.841620189845
2.7,8,22,3,-540.342971990476
2.8,8,22,3,-545.313073808016
2.9,8,22,3,-638.220675885489
3,8,22,3,-746.083441520692
3.1,8,22,3,-748.453304325646
3.2,8,22,3,-893.956148030041
3.3,8,22,3,Inf
3.4,8,22,3,Inf
3.5,8,22,3,Inf
3.6,8,22,3,Inf
3.7,8,22,3,Inf
3.8,8,22,3,Inf
3.9,8,22,3,Inf
4,8,22,3,Inf
2,9,22,3,-120.590072477413
2.1,9,22,3,-228.495326020804
2.2,9,22,3,-256.29817604954
2.3,9,22,3,-287.0210325933
2.4,9,22,3,-294.987952247832
2.5,9,22,3,-326.5553167936
2.6,9,22,3,-423.060018372612
2.7,9,22,3,-540.426432512564
2.8,9,22,3,-549.359589541547
2.9,9,22,3,-633.196215870394
3,9,22,3,-741.973802860139
3.1,9,22,3,-744.134589800281
3.2,9,22,3,-889.891608210841
3.3,9,22,3,Inf
3.4,9,22,3,Inf
3.5,9,22,3,Inf
3.6,9,22,3,Inf
3.7,9,22,3,Inf
3.8,9,22,3,Inf
3.9,9,22,3,Inf
4,9,22,3,Inf
2,10,22,3,-119.575568333357
2.1,10,22,3,-226.895711002544
2.2,10,22,3,-258.493339859196
2.3,10,22,3,-293.205850056161
2.4,10,22,3,-293.205850056161
2.5,10,22,3,-331.690050995768
2.6,10,22,3,-420.637083262968
2.7,10,22,3,-545.130083311345
2.8,10,22,3,-546.067260542184
2.9,10,22,3,-624.817511087556
3,10,22,3,-738.07117717451
3.1,10,22,3,-740.054665414182
3.2,10,22,3,-885.9666474577
3.3,10,22,3,Inf
3.4,10,22,3,Inf
3.5,10,22,3,Inf
3.6,10,22,3,Inf
3.7,10,22,3,Inf
3.8,10,22,3,Inf
3.9,10,22,3,Inf
4,10,22,3,Inf
2,11,22,3,-121.861283002606
2.1,11,22,3,-225.298779790595
2.2,11,22,3,-256.809309992501
2.3,11,22,3,-291.426430758232
2.4,11,22,3,-291.426430758232
2.5,11,22,3,-329.805199870548
2.6,11,22,3,-418.231342443133
2.7,11,22,3,-542.089721808819
2.8,11,22,3,-542.925281206488
2.9,11,22,3,-624.991162892798
3,11,22,3,-734.32483018115
3.1,11,22,3,-736.156129991795
3.2,11,22,3,-882.14378445666
3.3,11,22,3,Inf
3.4,11,22,3,Inf
3.5,11,22,3,Inf
3.6,11,22,3,Inf
3.7,11,22,3,Inf
3.8,11,22,3,Inf
3.9,11,22,3,Inf
4,11,22,3,Inf
2,12,22,3,-117.356721047723
2.1,12,22,3,-220.254332092863
2.2,12,22,3,-255.127970679508
2.3,12,22,3,-281.661434140619
2.4,12,22,3,-289.649701576744
2.5,12,22,3,-327.923038469399
2.6,12,22,3,-415.841728396103
2.7,12,22,3,-543.090921169382
2.8,12,22,3,-536.016621156926
2.9,12,22,3,-621.622110737207
3,12,22,3,-730.699569113649
3.1,12,22,3,-732.398812776297
3.2,12,22,3,-878.39810386866
3.3,12,22,3,Inf
3.4,12,22,3,Inf
3.5,12,22,3,Inf
3.6,12,22,3,Inf
3.7,12,22,3,Inf
3.8,12,22,3,Inf
3.9,12,22,3,Inf
4,12,22,3,Inf
2,13,22,3,-116.730660742926
2.1,13,22,3,-204.116936443914
2.2,13,22,3,-241.767462214778
2.3,13,22,3,-280.449262595862
2.4,13,22,3,-279.963193532808
2.5,13,22,3,-322.298744349712
2.6,13,22,3,-413.660512176147
2.7,13,22,3,-528.296515703319
2.8,13,22,3,-533.33459405207
2.9,13,22,3,-618.560144339688
3,13,22,3,-727.270663200428
3.1,13,22,3,-728.906235028847
3.2,13,22,3,-874.712399866648
3.3,13,22,3,Inf
3.4,13,22,3,Inf
3.5,13,22,3,Inf
3.6,13,22,3,Inf
3.7,13,22,3,Inf
3.8,13,22,3,Inf
3.9,13,22,3,Inf
4,13,22,3,Inf
2,14,22,3,-110.993208008476
2.1,14,22,3,-201.605993014911
2.2,14,22,3,-251.773392815432
2.3,14,22,3,-282.255945901997
2.4,14,22,3,-286.104342649345
2.5,14,22,3,-324.166813912536
2.6,14,22,3,-411.913730808559
2.7,14,22,3,-521.015528914272
2.8,14,22,3,-530.361105975905
2.9,14,22,3,-615.55069962396
3,14,22,3,-723.894717380776
3.1,14,22,3,-725.469140218451
3.2,14,22,3,-875.073975764859
3.3,14,22,3,Inf
3.4,14,22,3,Inf
3.5,14,22,3,Inf
3.6,14,22,3,Inf
3.7,14,22,3,Inf
3.8,14,22,3,Inf
3.9,14,22,3,Inf
4,14,22,3,Inf
2,3,23,3,-156.01806161195
2.1,3,23,3,-238.148976017005
2.2,3,23,3,-305.736506533773
2.3,3,23,3,-305.736506533773
2.4,3,23,3,-388.929080855792
2.5,3,23,3,-438.918045530014
2.6,3,23,3,-496.786294369784
2.7,3,23,3,-563.222084705531
2.8,3,23,3,-646.690296316975
2.9,3,23,3,-638.613040228953
3,3,23,3,-639.714493896666
3.1,3,23,3,-753.75484653236
3.2,3,23,3,-918.860474725322
3.3,3,23,3,-1176.19210309144
3.4,3,23,3,Inf
3.5,3,23,3,Inf
3.6,3,23,3,Inf
3.7,3,23,3,Inf
3.8,3,23,3,Inf
3.9,3,23,3,Inf
4,3,23,3,Inf
2,4,23,3,-154.62593614847
2.1,4,23,3,-236.533407845663
2.2,4,23,3,-300.521052811591
2.3,4,23,3,-303.938456510168
2.4,4,23,3,-386.907757530021
2.5,4,23,3,-436.763137189321
2.6,4,23,3,-488.121416785808
2.7,4,23,3,-548.73519314208
2.8,4,23,3,-639.196436257116
2.9,4,23,3,-654.206722710757
3,4,23,3,-655.615227087542
3.1,4,23,3,-750.582238459446
3.2,4,23,3,-910.493172224213
3.3,4,23,3,-1172.09111550785
3.4,4,23,3,Inf
3.5,4,23,3,Inf
3.6,4,23,3,Inf
3.7,4,23,3,Inf
3.8,4,23,3,Inf
3.9,4,23,3,Inf
4,4,23,3,Inf
2,5,23,3,-149.314450278969
2.1,5,23,3,-234.920480902902
2.2,5,23,3,-295.774398009905
2.3,5,23,3,-294.960745057587
2.4,5,23,3,-377.983629301283
2.5,5,23,3,-426.56791225538
2.6,5,23,3,-488.408444071497
2.7,5,23,3,-554.959355824526
2.8,5,23,3,-640.38407855222
2.9,5,23,3,-646.701210589775
3,5,23,3,-647.810700429042
3.1,5,23,3,-745.155269751327
3.2,5,23,3,-904.075203776319
3.3,5,23,3,-1167.99276639521
3.4,5,23,3,Inf
3.5,5,23,3,Inf
3.6,5,23,3,Inf
3.7,5,23,3,Inf
3.8,5,23,3,Inf
3.9,5,23,3,Inf
4,5,23,3,Inf
2,6,23,3,-146.010142827096
2.1,6,23,3,-218.033238090535
2.2,6,23,3,-294.893123431677
2.3,6,23,3,-293.975081893852
2.4,6,23,3,-377.693117063217
2.5,6,23,3,-432.693384773857
2.6,6,23,3,-489.309064487614
2.7,6,23,3,-559.506410831647
2.8,6,23,3,-633.818886795982
2.9,6,23,3,-639.986796806532
3,6,23,3,-641.095450525213
3.1,6,23,3,-740.456238160894
3.2,6,23,3,-898.647682715387
3.3,6,23,3,-1163.89706273335
3.4,6,23,3,Inf
3.5,6,23,3,Inf
3.6,6,23,3,Inf
3.7,6,23,3,Inf
3.8,6,23,3,Inf
3.9,6,23,3,Inf
4,6,23,3,Inf
2,7,23,3,-148.647566206952
2.1,7,23,3,-228.165809100515
2.2,7,23,3,-298.560176614831
2.3,7,23,3,-298.560176614831
2.4,7,23,3,-378.393439953512
2.5,7,23,3,-429.209896037626
2.6,7,23,3,-485.656676435043
2.7,7,23,3,-541.415432141016
2.8,7,23,3,-627.669444475576
2.9,7,23,3,-641.902468337239
3,7,23,3,-644.156418266053
3.1,7,23,3,-740.608369912214
3.2,7,23,3,-893.793470864321
3.3,7,23,3,-1159.80401153909
3.4,7,23,3,Inf
3.5,7,23,3,Inf
3.6,7,23,3,Inf
3.7,7,23,3,Inf
3.8,7,23,3,Inf
3.9,7,23,3,Inf
4,7,23,3,Inf
2,8,23,3,-146.032137804785
2.1,8,23,3,-230.097617653905
2.2,8,23,3,-296.772730149253
2.3,8,23,3,-296.772730149253
2.4,8,23,3,-375.518093291757
2.5,8,23,3,-426.027885044591
2.6,8,23,3,-482.368020130912
2.7,8,23,3,-536.393831166636
2.8,8,23,3,-622.306446806515
2.9,8,23,3,-636.237417295769
3,8,23,3,-638.28335806842
3.1,8,23,3,-737.246101208672
3.2,8,23,3,-889.301591420754
3.3,8,23,3,-1155.71361986659
3.4,8,23,3,Inf
3.5,8,23,3,Inf
3.6,8,23,3,Inf
3.7,8,23,3,Inf
3.8,8,23,3,Inf
3.9,8,23,3,Inf
4,8,23,3,Inf
2,9,23,3,-143.915186211903
2.1,9,23,3,-228.495326020804
2.2,9,23,3,-294.987952247832
2.3,9,23,3,-294.987952247832
2.4,9,23,3,-374.306762014289
2.5,9,23,3,-423.136197026204
2.6,9,23,3,-479.704227374625
2.7,9,23,3,-532.345969425281
2.8,9,23,3,-617.689153212802
2.9,9,23,3,-631.382934061395
3,9,23,3,-633.240705659996
3.1,9,23,3,-733.951679277863
3.2,9,23,3,-885.053775876346
3.3,9,23,3,-1151.62589480763
3.4,9,23,3,Inf
3.5,9,23,3,Inf
3.6,9,23,3,Inf
3.7,9,23,3,Inf
3.8,9,23,3,Inf
3.9,9,23,3,Inf
4,9,23,3,Inf
2,10,23,3,-143.161214735996
2.1,10,23,3,-226.895711002544
2.2,10,23,3,-290.661464203483
2.3,10,23,3,-290.661464203483
2.4,10,23,3,-374.83549637196
2.5,10,23,3,-420.637083262968
2.6,10,23,3,-477.161786080996
2.7,10,23,3,-528.695903359803
2.8,10,23,3,-613.570859986773
2.9,10,23,3,-623.139382100309
3,10,23,3,-624.857561948342
3.1,10,23,3,-730.712191409439
3.2,10,23,3,-885.034468842624
3.3,10,23,3,-1147.54084349191
3.4,10,23,3,Inf
3.5,10,23,3,Inf
3.6,10,23,3,Inf
3.7,10,23,3,Inf
3.8,10,23,3,Inf
3.9,10,23,3,Inf
4,10,23,3,Inf
2,11,23,3,-138.786721866584
2.1,11,23,3,-225.298779790595
2.2,11,23,3,-280.05902805956
2.3,11,23,3,-280.106168807982
2.4,11,23,3,-369.663080206034
2.5,11,23,3,-418.231342443133
2.6,11,23,3,-474.634947625226
2.7,11,23,3,-545.561077912635
2.8,11,23,3,-614.173240573505
2.9,11,23,3,-627.462069527727
3,11,23,3,-624.991162892798
3.1,11,23,3,-727.518336898583
3.2,11,23,3,-881.303434640385
3.3,11,23,3,-1143.45847308736
3.4,11,23,3,Inf
3.5,11,23,3,Inf
3.6,11,23,3,Inf
3.7,11,23,3,Inf
3.8,11,23,3,Inf
3.9,11,23,3,Inf
4,11,23,3,Inf
2,12,23,3,-141.819551003024
2.1,12,23,3,-220.256990216299
2.2,12,23,3,-285.830117879156
