"threshold_sd","threshold_days","moving_average_days","majorLossThresh","aic"
2.2,10,29,2,-301.428945940915
2.3,10,29,2,-343.543879756331
2.4,10,29,2,-384.848767820731
2.5,10,29,2,-436.009501612555
2.6,10,29,2,-436.048152821591
2.7,10,29,2,-435.165948656684
2.8,10,29,2,-490.20934131288
2.9,10,29,2,-558.75669184013
3,10,29,2,-638.705953310718
3.1,10,29,2,-641.379631418631
3.2,10,29,2,-644.056451820703
3.3,10,29,2,-745.181367534356
3.4,10,29,2,-899.318933939463
3.5,10,29,2,-1155.39469554385
3.6,10,29,2,-1155.39469554385
3.7,10,29,2,Inf
3.8,10,29,2,Inf
3.9,10,29,2,Inf
4,10,29,2,Inf
2,11,29,2,-179.600824254559
2.1,11,29,2,-205.958238445278
2.2,11,29,2,-297.724914998454
2.3,11,29,2,-341.605748873878
2.4,11,29,2,-382.468521977334
2.5,11,29,2,-433.232433784537
2.6,11,29,2,-433.270673051255
2.7,11,29,2,-432.427396709079
2.8,11,29,2,-487.701934948944
2.9,11,29,2,-555.628401283055
3,11,29,2,-635.853098461423
3.1,11,29,2,-637.558416757867
3.2,11,29,2,-639.810405618734
3.3,11,29,2,-742.110421652395
3.4,11,29,2,-895.335873185707
3.5,11,29,2,-1151.30698468219
3.6,11,29,2,-1151.30698468219
3.7,11,29,2,Inf
3.8,11,29,2,Inf
3.9,11,29,2,Inf
4,11,29,2,Inf
2,12,29,2,-177.698418783647
2.1,12,29,2,-203.817182095738
2.2,12,29,2,-298.664305083145
2.3,12,29,2,-338.343985384992
2.4,12,29,2,-380.111061368092
2.5,12,29,2,-430.526961544148
2.6,12,29,2,-430.564659883648
2.7,12,29,2,-429.758780991626
2.8,12,29,2,-485.226888308085
2.9,12,29,2,-552.060013377731
3,12,29,2,-633.154410358765
3.1,12,29,2,-634.689289489373
3.2,12,29,2,-635.803121912563
3.3,12,29,2,-739.292302340174
3.4,12,29,2,-891.455204282184
3.5,12,29,2,-1147.22194763972
3.6,12,29,2,-1147.22194763972
3.7,12,29,2,Inf
3.8,12,29,2,Inf
3.9,12,29,2,Inf
4,12,29,2,Inf
2,13,29,2,-176.955099202109
2.1,13,29,2,-202.845308654116
2.2,13,29,2,-296.28612223574
2.3,13,29,2,-336.327123729253
2.4,13,29,2,-377.404529701533
2.5,13,29,2,-427.847240840831
2.6,13,29,2,-427.883747459734
2.7,13,29,2,-427.257943572256
2.8,13,29,2,-483.099482039634
2.9,13,29,2,-549.180988975856
3,13,29,2,-630.458403539503
3.1,13,29,2,-631.750430178186
3.2,13,29,2,-632.318342075906
3.3,13,29,2,-736.486770471356
3.4,13,29,2,-887.653803819515
3.5,13,29,2,-1143.13959158498
3.6,13,29,2,-1143.13959158498
3.7,13,29,2,Inf
3.8,13,29,2,Inf
3.9,13,29,2,Inf
4,13,29,2,Inf
2,14,29,2,-174.108635237633
2.1,14,29,2,-200.025319683583
2.2,14,29,2,-293.995562312816
2.3,14,29,2,-333.335428493802
2.4,14,29,2,-375.538586594078
2.5,14,29,2,-423.722129922585
2.6,14,29,2,-423.987882560239
2.7,14,29,2,-423.987882560239
2.8,14,29,2,-481.071524000122
2.9,14,29,2,-546.326219626459
3,14,29,2,-627.765085213125
3.1,14,29,2,-628.841704541528
3.2,14,29,2,-629.195417740901
3.3,14,29,2,-733.75674984623
3.4,14,29,2,-883.915198675954
3.5,14,29,2,-1139.05992372505
3.6,14,29,2,-1139.05992372505
3.7,14,29,2,Inf
3.8,14,29,2,Inf
3.9,14,29,2,Inf
4,14,29,2,Inf
2,3,30,2,-194.173335572769
2.1,3,30,2,-249.159825919763
2.2,3,30,2,-353.443138508397
2.3,3,30,2,-353.443138508397
2.4,3,30,2,-396.819922073005
2.5,3,30,2,-396.819922073005
2.6,3,30,2,-504.677135586997
2.7,3,30,2,-504.677135586997
2.8,3,30,2,-573.309361452087
2.9,3,30,2,-573.309361452087
3,3,30,2,-573.955711358851
3.1,3,30,2,-660.467069548314
3.2,3,30,2,-660.804102615047
3.3,3,30,2,-661.281062689793
3.4,3,30,2,-767.962273375177
3.5,3,30,2,-1184.08294430865
3.6,3,30,2,-1184.08294430865
3.7,3,30,2,Inf
3.8,3,30,2,Inf
3.9,3,30,2,Inf
4,3,30,2,Inf
2,4,30,2,-193.931808385699
2.1,4,30,2,-246.941205104282
2.2,4,30,2,-351.74418380601
2.3,4,30,2,-351.169539368346
2.4,4,30,2,-394.793356280274
2.5,4,30,2,-394.793356280274
2.6,4,30,2,-505.321166404205
2.7,4,30,2,-505.321166404205
2.8,4,30,2,-575.446418043817
2.9,4,30,2,-575.446418043817
3,4,30,2,-575.446418043817
3.1,4,30,2,-665.651176138643
3.2,4,30,2,-666.226243969433
3.3,4,30,2,-666.226243969433
3.4,4,30,2,-765.929224879749
3.5,4,30,2,-1179.9767142581
3.6,4,30,2,-1179.9767142581
3.7,4,30,2,Inf
3.8,4,30,2,Inf
3.9,4,30,2,Inf
4,4,30,2,Inf
2,5,30,2,-198.079007488446
2.1,5,30,2,-249.028888640197
2.2,5,30,2,-351.274247290877
2.3,5,30,2,-351.274247290877
2.4,5,30,2,-394.839712598969
2.5,5,30,2,-394.839712598969
2.6,5,30,2,-501.432956757047
2.7,5,30,2,-501.785968230303
2.8,5,30,2,-571.020798867998
2.9,5,30,2,-571.020798867998
3,5,30,2,-571.020798867998
3.1,5,30,2,-659.273293041292
3.2,5,30,2,-660.087339028234
3.3,5,30,2,-660.087339028234
3.4,5,30,2,-761.666347124435
3.5,5,30,2,-1175.87310890065
3.6,5,30,2,-1175.87310890065
3.7,5,30,2,Inf
3.8,5,30,2,Inf
3.9,5,30,2,Inf
4,5,30,2,Inf
2,6,30,2,-195.946069481256
2.1,6,30,2,-247.741443345001
2.2,6,30,2,-349.697119308821
2.3,6,30,2,-349.843938582934
2.4,6,30,2,-394.96788129631
2.5,6,30,2,-394.96788129631
2.6,6,30,2,-512.166122571824
2.7,6,30,2,-512.166122571824
2.8,6,30,2,-575.09047123626
2.9,6,30,2,-574.824085400387
3,6,30,2,-574.838764363122
3.1,6,30,2,-654.269125006083
3.2,6,30,2,-655.180247004409
3.3,6,30,2,-655.180247004409
3.4,6,30,2,-758.143230747071
3.5,6,30,2,-1171.77213514351
3.6,6,30,2,-1171.77213514351
3.7,6,30,2,Inf
3.8,6,30,2,Inf
3.9,6,30,2,Inf
4,6,30,2,Inf
2,7,30,2,-189.278210833652
2.1,7,30,2,-243.124866473778
2.2,7,30,2,-349.44203331447
2.3,7,30,2,-346.645717180115
2.4,7,30,2,-391.303920875918
2.5,7,30,2,-391.303920875918
2.6,7,30,2,-506.652711151053
2.7,7,30,2,-506.652711151053
2.8,7,30,2,-570.37968572938
2.9,7,30,2,-571.505758775427
3,7,30,2,-570.637445554952
3.1,7,30,2,-649.924765850812
3.2,7,30,2,-650.916280205082
3.3,7,30,2,-652.949911993533
3.4,7,30,2,-757.202874126989
3.5,7,30,2,-1167.67379993033
3.6,7,30,2,-1167.67379993033
3.7,7,30,2,Inf
3.8,7,30,2,Inf
3.9,7,30,2,Inf
4,7,30,2,Inf
2,8,30,2,-186.081247080715
2.1,8,30,2,-241.391883499976
2.2,8,30,2,-344.933054751072
2.3,8,30,2,-344.307220915592
2.4,8,30,2,-388.16045233071
2.5,8,30,2,-388.16045233071
2.6,8,30,2,-501.967263025213
2.7,8,30,2,-501.967263025213
2.8,8,30,2,-565.929548339952
2.9,8,30,2,-566.833857610568
3,8,30,2,-566.008693676426
3.1,8,30,2,-645.994147599173
3.2,8,30,2,-647.053040339464
3.3,8,30,2,-648.344097353065
3.4,8,30,2,-753.304589553722
3.5,8,30,2,-1163.57811024149
3.6,8,30,2,-1163.57811024149
3.7,8,30,2,Inf
3.8,8,30,2,Inf
3.9,8,30,2,Inf
4,8,30,2,Inf
2,9,30,2,-187.152075266718
2.1,9,30,2,-242.897363464634
2.2,9,30,2,-345.291397567491
2.3,9,30,2,-344.988954720164
2.4,9,30,2,-387.469674418421
2.5,9,30,2,-387.469674418421
2.6,9,30,2,-500.892660729207
2.7,9,30,2,-499.604600451429
2.8,9,30,2,-563.519426597025
2.9,9,30,2,-563.441583282583
3,9,30,2,-562.665889760671
3.1,9,30,2,-642.492310366415
3.2,9,30,2,-643.456923400027
3.3,9,30,2,-643.704189975788
3.4,9,30,2,-749.746348123346
3.5,9,30,2,-1159.48507309441
3.6,9,30,2,-1159.48507309441
3.7,9,30,2,Inf
3.8,9,30,2,Inf
3.9,9,30,2,Inf
4,9,30,2,Inf
2,10,30,2,-185.248537303916
2.1,10,30,2,-241.033063740016
2.2,10,30,2,-342.469045403986
2.3,10,30,2,-342.469045403986
2.4,10,30,2,-385.05205773406
2.5,10,30,2,-384.42382408926
2.6,10,30,2,-496.843006312546
2.7,10,30,2,-495.653638437328
2.8,10,30,2,-560.491763767865
2.9,10,30,2,-560.42554477761
3,10,30,2,-559.501499966809
3.1,10,30,2,-639.122666355986
3.2,10,30,2,-640.048255996733
3.3,10,30,2,-639.580958468474
3.4,10,30,2,-746.314263732837
3.5,10,30,2,-1155.39469554385
3.6,10,30,2,-1155.39469554385
3.7,10,30,2,Inf
3.8,10,30,2,Inf
3.9,10,30,2,Inf
4,10,30,2,Inf
2,11,30,2,-182.63152972778
2.1,11,30,2,-238.99300907081
2.2,11,30,2,-340.145152392101
2.3,11,30,2,-340.145152392101
2.4,11,30,2,-382.660071277296
2.5,11,30,2,-382.660071277296
2.6,11,30,2,-493.100403456052
2.7,11,30,2,-491.997829904103
2.8,11,30,2,-557.526851147453
2.9,11,30,2,-557.467679282834
3,11,30,2,-556.414090238552
3.1,11,30,2,-635.85265412543
3.2,11,30,2,-636.776592788029
3.3,11,30,2,-636.776592788029
3.4,11,30,2,-742.974932219754
3.5,11,30,2,-1151.30698468219
3.6,11,30,2,-1151.30698468219
3.7,11,30,2,Inf
3.8,11,30,2,Inf
3.9,11,30,2,Inf
4,11,30,2,Inf
2,12,30,2,-182.034563065269
2.1,12,30,2,-235.67834545434
2.2,12,30,2,-338.868391278537
2.3,12,30,2,-338.968968784752
2.4,12,30,2,-380.291830427651
2.5,12,30,2,-379.245708311018
2.6,12,30,2,-489.587454083527
2.7,12,30,2,-488.561035290327
2.8,12,30,2,-554.612829432535
2.9,12,30,2,-554.557437129215
3,12,30,2,-553.390352204258
3.1,12,30,2,-632.660373913176
3.2,12,30,2,-633.60845416806
3.3,12,30,2,-633.60845416806
3.4,12,30,2,-738.637025977013
3.5,12,30,2,-1147.22194763972
3.6,12,30,2,-1147.22194763972
3.7,12,30,2,Inf
3.8,12,30,2,Inf
3.9,12,30,2,Inf
4,12,30,2,Inf
2,13,30,2,-180.554132402941
2.1,13,30,2,-234.02436611961
2.2,13,30,2,-336.236108379699
2.3,13,30,2,-336.26553893061
2.4,13,30,2,-377.945652856385
2.5,13,30,2,-377.884313359353
2.6,13,30,2,-486.354670995486
2.7,13,30,2,-485.567742718387
2.8,13,30,2,-551.900437039116
2.9,13,30,2,-551.900214252793
3,13,30,2,-550.630888461926
3.1,13,30,2,-630.458403539503
3.2,13,30,2,-630.072234795476
3.3,13,30,2,-630.52076123959
3.4,13,30,2,-736.285473777266
3.5,13,30,2,-1143.13959158498
3.6,13,30,2,-1143.13959158498
3.7,13,30,2,Inf
3.8,13,30,2,Inf
3.9,13,30,2,Inf
4,13,30,2,Inf
2,14,30,2,-176.752905604931
2.1,14,30,2,-230.961078173984
2.2,14,30,2,-333.847666426981
2.3,14,30,2,-333.865928412675
2.4,14,30,2,-375.702698234691
2.5,14,30,2,-375.702698234691
2.6,14,30,2,-482.184910663891
2.7,14,30,2,-482.184910663891
2.8,14,30,2,-549.275318225618
2.9,14,30,2,-549.314610181278
3,14,30,2,-548.10710082105
3.1,14,30,2,-626.791499583586
3.2,14,30,2,-627.69066836722
3.3,14,30,2,-627.765085213125
3.4,14,30,2,-733.547150172213
3.5,14,30,2,-1139.05992372505
3.6,14,30,2,-1139.05992372505
3.7,14,30,2,Inf
3.8,14,30,2,Inf
3.9,14,30,2,Inf
4,14,30,2,Inf
2,3,31,2,-222.617868202934
2.1,3,31,2,-280.809755232608
2.2,3,31,2,-396.892223191256
2.3,3,31,2,-396.825456302734
2.4,3,31,2,-396.825456302734
2.5,3,31,2,-396.825456302734
2.6,3,31,2,-446.808886747227
2.7,3,31,2,-504.677135586997
2.8,3,31,2,-504.677135586997
2.9,3,31,2,-573.309361452087
3,3,31,2,-573.365979327547
3.1,3,31,2,-660.593821701853
3.2,3,31,2,-660.09497553134
3.3,3,31,2,-772.58583054753
3.4,3,31,2,-922.325156331118
3.5,3,31,2,-922.325156331118
3.6,3,31,2,-1184.08294430865
3.7,3,31,2,-1184.08294430865
3.8,3,31,2,Inf
3.9,3,31,2,Inf
4,3,31,2,Inf
2,4,31,2,-219.437093139341
2.1,4,31,2,-278.534287837143
2.2,4,31,2,-394.793356280274
2.3,4,31,2,-395.110115979699
2.4,4,31,2,-395.110115979699
2.5,4,31,2,-395.110115979699
2.6,4,31,2,-446.439293358577
2.7,4,31,2,-505.321166404205
2.8,4,31,2,-505.321166404205
2.9,4,31,2,-575.446418043817
3,4,31,2,-575.446418043817
3.1,4,31,2,-666.376914220935
3.2,4,31,2,-666.778000057666
3.3,4,31,2,-766.218603904382
3.4,4,31,2,-917.504370274716
3.5,4,31,2,-917.504370274716
3.6,4,31,2,-1179.9767142581
3.7,4,31,2,-1179.9767142581
3.8,4,31,2,Inf
3.9,4,31,2,Inf
4,4,31,2,Inf
2,5,31,2,-222.671090559953
2.1,5,31,2,-280.364393129741
2.2,5,31,2,-394.550182589382
2.3,5,31,2,-394.435382277963
2.4,5,31,2,-395.034084664309
2.5,5,31,2,-394.626146644513
2.6,5,31,2,-443.398972246029
2.7,5,31,2,-501.785968230303
2.8,5,31,2,-501.785968230303
2.9,5,31,2,-571.020798867998
3,5,31,2,-571.020798867998
3.1,5,31,2,-659.371720299033
3.2,5,31,2,-659.824107247998
3.3,5,31,2,-761.468930425481
3.4,5,31,2,-913.28071455714
3.5,5,31,2,-913.28071455714
3.6,5,31,2,-1175.87310890065
3.7,5,31,2,-1175.87310890065
3.8,5,31,2,Inf
3.9,5,31,2,Inf
4,5,31,2,Inf
2,6,31,2,-221.043169949613
2.1,6,31,2,-277.670731726252
2.2,6,31,2,-393.252972022451
2.3,6,31,2,-396.783187562404
2.4,6,31,2,-398.227525449667
2.5,6,31,2,-399.350290263818
2.6,6,31,2,-451.311270526277
2.7,6,31,2,-512.166122571824
2.8,6,31,2,-512.987689020437
2.9,6,31,2,-574.838764363122
3,6,31,2,-574.838764363122
3.1,6,31,2,-654.365487134521
3.2,6,31,2,-654.666426789044
3.3,6,31,2,-757.876369675296
3.4,6,31,2,-910.073327808322
3.5,6,31,2,-910.073327808322
3.6,6,31,2,-1171.77213514351
3.7,6,31,2,-1171.77213514351
3.8,6,31,2,Inf
3.9,6,31,2,Inf
4,6,31,2,Inf
2,7,31,2,-217.002158810334
2.1,7,31,2,-276.116104073463
2.2,7,31,2,-393.534632355708
2.3,7,31,2,-393.213921685079
2.4,7,31,2,-393.518396474009
2.5,7,31,2,-395.40042138748
2.6,7,31,2,-446.447545053529
2.7,7,31,2,-506.744111379349
2.8,7,31,2,-507.194371829072
2.9,7,31,2,-570.653025413004
3,7,31,2,-570.239666699483
3.1,7,31,2,-650.01946281762
3.2,7,31,2,-650.209199116954
3.3,7,31,2,-755.38419592817
3.4,7,31,2,-912.314428747765
3.5,7,31,2,-912.314428747765
3.6,7,31,2,-1167.67379993033
3.7,7,31,2,-1167.67379993033
3.8,7,31,2,Inf
3.9,7,31,2,Inf
4,7,31,2,Inf
2,8,31,2,-212.739850732869
2.1,8,31,2,-273.058658325062
2.2,8,31,2,-390.180430769607
2.3,8,31,2,-389.621211279421
2.4,8,31,2,-390.092399630956
2.5,8,31,2,-392.134075583283
2.6,8,31,2,-442.288651409824
2.7,8,31,2,-501.967263025213
2.8,8,31,2,-502.360007628533
2.9,8,31,2,-565.841859934976
3,8,31,2,-565.703177530971
3.1,8,31,2,-646.085939363643
3.2,8,31,2,-646.187827771169
3.3,8,31,2,-751.82285313831
3.4,8,31,2,-907.743180571777
3.5,8,31,2,-907.743180571777
3.6,8,31,2,-1163.57811024149
3.7,8,31,2,-1163.57811024149
3.8,8,31,2,Inf
3.9,8,31,2,Inf
4,8,31,2,Inf
2,9,31,2,-214.27635635989
2.1,9,31,2,-274.039875013587
2.2,9,31,2,-387.996676465127
2.3,9,31,2,-388.191390253742
2.4,9,31,2,-388.191390253742
2.5,9,31,2,-388.191390253742
2.6,9,31,2,-441.674472705528
2.7,9,31,2,-500.22095612919
2.8,9,31,2,-500.687004032757
2.9,9,31,2,-562.687957704793
3,9,31,2,-562.687957704793
3.1,9,31,2,-642.581303004619
3.2,9,31,2,-642.66259742421
3.3,9,31,2,-748.417552534003
3.4,9,31,2,-903.437889789751
3.5,9,31,2,-903.437889789751
3.6,9,31,2,-1159.48507309441
3.7,9,31,2,-1159.48507309441
3.8,9,31,2,Inf
3.9,9,31,2,Inf
4,9,31,2,Inf
2,10,31,2,-212.498078018083
2.1,10,31,2,-272.200794331552
2.2,10,31,2,-385.262211677319
2.3,10,31,2,-385.342189783074
2.4,10,31,2,-385.528881525813
2.5,10,31,2,-385.757149407184
2.6,10,31,2,-438.053363350149
2.7,10,31,2,-496.269831546134
2.8,10,31,2,-496.785190012167
2.9,10,31,2,-559.522882141534
3,10,31,2,-559.522882141534
3.1,10,31,2,-639.208838257295
3.2,10,31,2,-639.269683119636
3.3,10,31,2,-745.425815971332
3.4,10,31,2,-899.318933939463
3.5,10,31,2,-899.318933939463
3.6,10,31,2,-1155.39469554385
3.7,10,31,2,-1155.39469554385
3.8,10,31,2,Inf
3.9,10,31,2,Inf
4,10,31,2,Inf
2,11,31,2,-211.299461897999
2.1,11,31,2,-270.911246803401
2.2,11,31,2,-382.85790254348
2.3,11,31,2,-382.85790254348
2.4,11,31,2,-383.136732528615
2.5,11,31,2,-383.217493509452
2.6,11,31,2,-434.939988678444
2.7,11,31,2,-492.607011620938
2.8,11,31,2,-493.250934060343
2.9,11,31,2,-556.434729754603
3,11,31,2,-556.434729754603
3.1,11,31,2,-635.93602896902
3.2,11,31,2,-635.978023961629
3.3,11,31,2,-742.436746251921
3.4,11,31,2,-895.335873185707
3.5,11,31,2,-895.335873185707
3.6,11,31,2,-1151.30698468219
3.7,11,31,2,-1151.30698468219
3.8,11,31,2,Inf
3.9,11,31,2,Inf
4,11,31,2,Inf
2,12,31,2,-207.341822328893
2.1,12,31,2,-266.37276499556
2.2,12,31,2,-382.232817984778
2.3,12,31,2,-382.723267672333
2.4,12,31,2,-382.723267672333
2.5,12,31,2,-383.060107695329
2.6,12,31,2,-432.110831183404
2.7,12,31,2,-489.300794226751
2.8,12,31,2,-490.164539860728
2.9,12,31,2,-553.41020301027
3,12,31,2,-553.41020301027
3.1,12,31,2,-632.740991787837
3.2,12,31,2,-633.154410358765
3.3,12,31,2,-739.450350507321
3.4,12,31,2,-891.455204282184
3.5,12,31,2,-891.455204282184
3.6,12,31,2,-1147.22194763972
3.7,12,31,2,-1147.22194763972
3.8,12,31,2,Inf
3.9,12,31,2,Inf
4,12,31,2,Inf
2,13,31,2,-206.18873836755
2.1,13,31,2,-264.730432628936
2.2,13,31,2,-379.484585064285
2.3,13,31,2,-379.911446673487
2.4,13,31,2,-379.886381095897
2.5,13,31,2,-380.451014704246
2.6,13,31,2,-429.321373053244
2.7,13,31,2,-486.300205889234
2.8,13,31,2,-487.354851072922
2.9,13,31,2,-550.615518325464
3,13,31,2,-550.615518325464
3.1,13,31,2,-629.71404412019
3.2,13,31,2,-630.458403539503
3.3,13,31,2,-736.466635907332
3.4,13,31,2,-887.653803819515
3.5,13,31,2,-887.653803819515
3.6,13,31,2,-1143.13959158498
3.7,13,31,2,-1143.13959158498
3.8,13,31,2,Inf
3.9,13,31,2,Inf
4,13,31,2,Inf
2,14,31,2,-202.769681263532
2.1,14,31,2,-262.047847745871
2.2,14,31,2,-375.72495182231
2.3,14,31,2,-377.343351273341
2.4,14,31,2,-377.214530101739
2.5,14,31,2,-377.977515037434
2.6,14,31,2,-425.741137945262
2.7,14,31,2,-482.4428287084
2.8,14,31,2,-482.4428287084
2.9,14,31,2,-547.889766405013
3,14,31,2,-547.942293577648
3.1,14,31,2,-626.868024087801
3.2,14,31,2,-627.765085213125
3.3,14,31,2,-733.485609660308
3.4,14,31,2,-883.915198675954
3.5,14,31,2,-883.915198675954
3.6,14,31,2,-1139.05992372505
3.7,14,31,2,-1139.05992372505
3.8,14,31,2,Inf
3.9,14,31,2,Inf
4,14,31,2,Inf
2,3,32,2,-221.00269365398
2.1,3,32,2,-251.051449939996
2.2,3,32,2,-353.371938235291
2.3,3,32,2,-396.99980510549
2.4,3,32,2,-396.99980510549
2.5,3,32,2,-396.99980510549
2.6,3,32,2,-446.808886747227
2.7,3,32,2,-573.309361452087
2.8,3,32,2,-573.309361452087
2.9,3,32,2,-573.309361452087
3,3,32,2,-659.822382557939
3.1,3,32,2,-660.726513005247
3.2,3,32,2,-660.214546989113
3.3,3,32,2,-773.456695573214
3.4,3,32,2,-773.456695573214
3.5,3,32,2,-922.38171184917
3.6,3,32,2,-1184.08294430865
3.7,3,32,2,-1184.08294430865
3.8,3,32,2,Inf
3.9,3,32,2,Inf
4,3,32,2,Inf
2,4,32,2,-219.510319086474
2.1,4,32,2,-247.580111401457
2.2,4,32,2,-351.5594637546
2.3,4,32,2,-395.110115979699
2.4,4,32,2,-394.793356280274
2.5,4,32,2,-395.110115979699
2.6,4,32,2,-445.708704199496
2.7,4,32,2,-575.988818158792
2.8,4,32,2,-575.446418043817
2.9,4,32,2,-575.446418043817
3,4,32,2,-662.904336885196
3.1,4,32,2,-666.45129851782
3.2,4,32,2,-666.829317091789
3.3,4,32,2,-767.03895835125
3.4,4,32,2,-767.03895835125
3.5,4,32,2,-917.553931784619
3.6,4,32,2,-1179.9767142581
3.7,4,32,2,-1179.9767142581
3.8,4,32,2,Inf
3.9,4,32,2,Inf
4,4,32,2,Inf
2,5,32,2,-222.928369801099
2.1,5,32,2,-252.947520682266
2.2,5,32,2,-351.790868248848
2.3,5,32,2,-394.659881853488
2.4,5,32,2,-395.335898588448
2.5,5,32,2,-394.908560005997
2.6,5,32,2,-443.586660683188
2.7,5,32,2,-572.322926106356
2.8,5,32,2,-572.322926106356
2.9,5,32,2,-571.020798867998
3,5,32,2,-657.266751310859
3.1,5,32,2,-659.475085531939
3.2,5,32,2,-659.916780291211
3.3,5,32,2,-762.175393405632
3.4,5,32,2,-762.175393405632
3.5,5,32,2,-913.481143883754
3.6,5,32,2,-1175.87310890065
3.7,5,32,2,-1175.87310890065
3.8,5,32,2,Inf
3.9,5,32,2,Inf
4,5,32,2,Inf
2,6,32,2,-221.297389538381
2.1,6,32,2,-247.833963699922
2.2,6,32,2,-349.543714827259
2.3,6,32,2,-396.953032602172
2.4,6,32,2,-398.447073453371
2.5,6,32,2,-398.245757273067
2.6,6,32,2,-449.329661031789
2.7,6,32,2,-575.936717367442
2.8,6,32,2,-574.234043124227
2.9,6,32,2,-574.838764363122
3,6,32,2,-662.863747706618
3.1,6,32,2,-654.466679987147
3.2,6,32,2,-654.756146507651
3.3,6,32,2,-758.395582353356
3.4,6,32,2,-758.395582353356
3.5,6,32,2,-910.073327808322
3.6,6,32,2,-1171.77213514351
3.7,6,32,2,-1171.77213514351
3.8,6,32,2,Inf
3.9,6,32,2,Inf
4,6,32,2,Inf
2,7,32,2,-215.959117620664
2.1,7,32,2,-244.325342292826
2.2,7,32,2,-348.387428585897
2.3,7,32,2,-393.168413766979
2.4,7,32,2,-393.409669650911
2.5,7,32,2,-393.518396474009
2.6,7,32,2,-444.917517851421
2.7,7,32,2,-571.375716916791
2.8,7,32,2,-570.285055205775
2.9,7,32,2,-570.653025413004
3,7,32,2,-657.065794050804
3.1,7,32,2,-650.118906871442
3.2,7,32,2,-650.296417509587
3.3,7,32,2,-757.865861769982
3.4,7,32,2,-760.954287799718
3.5,7,32,2,-916.948655509084
3.6,7,32,2,-1167.67379993033
3.7,7,32,2,-1167.67379993033
3.8,7,32,2,Inf
3.9,7,32,2,Inf
4,7,32,2,Inf
2,8,32,2,-212.738945157159
2.1,8,32,2,-242.01432963081
2.2,8,32,2,-345.242226110524
2.3,8,32,2,-389.794039055956
2.4,8,32,2,-390.067258095395
2.5,8,32,2,-390.092399630956
2.6,8,32,2,-441.223982403011
2.7,8,32,2,-566.781601365056
2.8,8,32,2,-565.21887544693
2.9,8,32,2,-565.841859934976
3,8,32,2,-652.12442932566
3.1,8,32,2,-646.18231637829
3.2,8,32,2,-646.272830205667
3.3,8,32,2,-753.635429526249
3.4,8,32,2,-756.317933180194
3.5,8,32,2,-911.768944062843
3.6,8,32,2,-1163.57811024149
3.7,8,32,2,-1163.57811024149
3.8,8,32,2,Inf
3.9,8,32,2,Inf
4,8,32,2,Inf
2,9,32,2,-213.679750446317
2.1,9,32,2,-244.011897453768
2.2,9,32,2,-345.335944250714
2.3,9,32,2,-388.322202810784
2.4,9,32,2,-388.358179142352
2.5,9,32,2,-388.322202810784
2.6,9,32,2,-438.235071672696
2.7,9,32,2,-564.916297308656
2.8,9,32,2,-562.867671102138
2.9,9,32,2,-562.779098648032
3,9,32,2,-648.175169638657
3.1,9,32,2,-642.674718846582
3.2,9,32,2,-642.744929395335
3.3,9,32,2,-749.676750160109
3.4,9,32,2,-752.045068717255
3.5,9,32,2,-906.993182793113
3.6,9,32,2,-1159.48507309441
3.7,9,32,2,-1159.48507309441
3.8,9,32,2,Inf
3.9,9,32,2,Inf
4,9,32,2,Inf
2,10,32,2,-211.906102655463
2.1,10,32,2,-242.210825379355
2.2,10,32,2,-342.952085402076
2.3,10,32,2,-385.479583298295
2.4,10,32,2,-385.749491281976
2.5,10,32,2,-385.479583298295
2.6,10,32,2,-435.171638595385
2.7,10,32,2,-561.815763420116
2.8,10,32,2,-559.703272305206
2.9,10,32,2,-559.611193161148
3,10,32,2,-644.644571895469
3.1,10,32,2,-639.299280688682
3.2,10,32,2,-639.349387992549
3.3,10,32,2,-746.072169966718
3.4,10,32,2,-748.151486086807
3.5,10,32,2,-902.499448574976
3.6,10,32,2,-1155.39469554385
3.7,10,32,2,-1155.39469554385
3.8,10,32,2,Inf
3.9,10,32,2,Inf
4,10,32,2,Inf
2,11,32,2,-210.37577862732
2.1,11,32,2,-240.330852326591
2.2,11,32,2,-340.599587441936
2.3,11,32,2,-383.06232998776
2.4,11,32,2,-383.461956563916
2.5,11,32,2,-383.06232998776
2.6,11,32,2,-432.228020596345
2.7,11,32,2,-558.782462638065
2.8,11,32,2,-556.619419559896
2.9,11,32,2,-556.519991312531
3,11,32,2,-641.21942987235
3.1,11,32,2,-636.023533875941
3.2,11,32,2,-636.055160497747
3.3,11,32,2,-742.701849375583
3.4,11,32,2,-744.575918935162
3.5,11,32,2,-898.210679778469
3.6,11,32,2,-1151.30698468219
3.7,11,32,2,-1151.30698468219
3.8,11,32,2,Inf
3.9,11,32,2,Inf
4,11,32,2,Inf
2,12,32,2,-206.345637417479
2.1,12,32,2,-236.272234072155
2.2,12,32,2,-338.276011849759
2.3,12,32,2,-382.79806687024
2.4,12,32,2,-383.336965564297
2.5,12,32,2,-383.104787378829
2.6,12,32,2,-429.382190333126
2.7,12,32,2,-555.804783710382
2.8,12,32,2,-553.601453040326
2.9,12,32,2,-553.492243412306
3,12,32,2,-637.879542200975
3.1,12,32,2,-632.825613566499
3.2,12,32,2,-632.840898335952
3.3,12,32,2,-739.450350507321
3.4,12,32,2,-741.102990555446
3.5,12,32,2,-894.075781512819
3.6,12,32,2,-1147.22194763972
